movieId,rating_count,avg_rating,std_rating,min_rating,max_rating
39,104,3.293269230769231,1.0371979076466489,0.5,5.0
719,35,2.842857142857143,0.9759718276688941,1.0,4.5
981,2,3.0,0.0,3.0,3.0
922,27,4.333333333333333,0.6650621717611762,2.5,5.0
5418,112,3.8169642857142856,0.8903778318206738,0.5,5.0
64197,2,4.75,0.3535533905932738,4.5,5.0
1015,20,2.95,0.9304780887716866,1.0,4.0
1022,42,3.488095238095238,0.7924036852921471,2.0,5.0
3157,19,2.8421052631578947,1.0007307271709476,0.5,5.0
2579,6,3.8333333333333335,0.25819888974716115,3.5,4.0
5064,32,3.828125,0.8482370237068745,1.5,5.0
23,16,3.125,1.118033988749895,1.0,5.0
58803,18,3.75,0.6697233845138647,2.0,5.0
96811,6,3.9166666666666665,0.6645800679125627,3.0,5.0
1254,16,3.65625,1.0911576421397597,0.5,5.0
4105,22,3.8181818181818183,0.8528028654224418,2.0,5.0
31925,1,4.0,,4.0,4.0
2784,2,3.25,0.3535533905932738,3.0,3.5
5792,6,3.6666666666666665,0.8755950357709132,2.5,5.0
162578,6,4.0,0.7071067811865476,3.0,5.0
100843,1,3.5,,3.5,3.5
25746,1,3.0,,3.0,3.0
25750,2,3.0,1.4142135623730951,2.0,4.0
1685,1,3.0,,3.0,3.0
679,1,4.0,,4.0,4.0
26870,3,2.6666666666666665,0.7637626158259734,2.0,3.5
66783,2,3.0,0.0,3.0,3.0
5603,2,4.5,0.7071067811865476,4.0,5.0
53883,1,4.5,,4.5,4.5
8998,1,4.0,,4.0,4.0
4939,1,3.0,,3.0,3.0
33893,1,4.5,,4.5,4.5
88672,2,3.25,0.3535533905932738,3.0,3.5
5602,1,3.5,,3.5,3.5
6390,1,3.5,,3.5,3.5
5797,1,2.0,,2.0,2.0
79006,1,4.5,,4.5,4.5
50942,1,3.5,,3.5,3.5
104837,1,2.0,,2.0,2.0
111785,1,0.5,,0.5,0.5
26777,1,4.0,,4.0,4.0
133771,7,4.0,0.7071067811865475,3.0,5.0
736,123,3.321138211382114,1.0482813438304641,1.0,5.0
176,13,4.3076923076923075,0.5219539227133918,3.5,5.0
4252,2,3.25,0.3535533905932738,3.0,3.5
380,178,3.497191011235955,0.9120926317859902,0.5,5.0
520,69,3.130434782608696,1.0663715757633019,1.0,5.0
8984,43,3.2906976744186047,1.0306756807085278,0.5,5.0
63113,35,3.4571428571428573,0.8434124363649885,0.5,4.5
152077,14,3.6785714285714284,0.7495419846901084,2.5,5.0
3263,22,3.0454545454545454,0.9625003513801573,1.0,4.5
111362,30,3.8333333333333335,0.7805097067294232,2.0,5.0
1614,26,2.7884615384615383,1.1590778828282153,0.5,4.0
1717,31,2.9193548387096775,1.0008061266927808,0.5,5.0
1754,15,3.5,0.9063269671749656,2.0,5.0
2315,6,2.1666666666666665,1.2110601416389966,0.5,3.5
4369,45,3.066666666666667,0.9862693712811286,0.5,5.0
6170,3,3.5,0.5,3.0,4.0
6857,13,3.769230769230769,0.9919548170024475,1.5,5.0
1287,34,3.9411764705882355,0.9905975078001625,0.5,5.0
44974,12,3.5,1.348399724926484,0.5,5.0
44719,1,2.5,,2.5,2.5
174053,4,4.75,0.5,4.0,5.0
5023,2,4.0,0.0,4.0,4.0
45221,6,2.5833333333333335,0.8612007121842542,1.5,4.0
1041,11,4.590909090909091,0.4908249086070214,4.0,5.0
791,1,4.0,,4.0,4.0
1116,1,4.0,,4.0,4.0
8581,4,4.0,0.408248290463863,3.5,4.5
1111,4,4.125,0.6291528696058957,3.5,5.0
170411,1,4.0,,4.0,4.0
170357,1,4.0,,4.0,4.0
3964,3,3.0,0.5,2.5,3.5
5425,2,4.25,0.3535533905932738,4.0,4.5
7354,3,3.3333333333333335,0.2886751345948129,3.0,3.5
27850,2,3.75,0.3535533905932738,3.5,4.0
49,1,3.0,,3.0,3.0
1677,1,2.0,,2.0,2.0
5076,3,2.5,0.5,2.0,3.0
4334,5,4.6,0.5477225575051661,4.0,5.0
121169,1,3.5,,3.5,3.5
27329,1,4.0,,4.0,4.0
8952,1,3.5,,3.5,3.5
97866,2,4.75,0.3535533905932738,4.5,5.0
2665,1,1.0,,1.0,1.0
157407,1,1.5,,1.5,1.5
3756,1,4.0,,4.0,4.0
4080,2,3.25,0.3535533905932738,3.0,3.5
7382,2,4.25,0.3535533905932738,4.0,4.5
7713,1,4.0,,4.0,4.0
8293,1,3.5,,3.5,3.5
7455,1,3.0,,3.0,3.0
70637,1,4.0,,4.0,4.0
5596,1,1.5,,1.5,1.5
3002,1,4.0,,4.0,4.0
7487,1,4.0,,4.0,4.0
27178,1,4.0,,4.0,4.0
51314,1,4.5,,4.5,4.5
73741,1,3.0,,3.0,3.0
135803,1,3.5,,3.5,3.5
162,17,4.205882352941177,0.6388178420286317,3.0,5.0
7,54,3.185185185185185,0.9775609631923282,1.0,5.0
637,33,3.0454545454545454,1.0410604296494117,1.0,5.0
134130,48,4.0,0.5742710457985442,2.5,5.0
2034,9,2.611111111111111,1.1666666666666667,1.0,4.0
7924,1,3.5,,3.5,3.5
2272,2,2.75,0.3535533905932738,2.5,3.0
55274,2,2.75,0.3535533905932738,2.5,3.0
64997,2,3.0,0.7071067811865476,2.5,3.5
514,18,3.4166666666666665,1.0744355563298724,2.0,5.0
1431,16,2.46875,1.2037268516292778,0.5,4.0
101072,1,2.5,,2.5,2.5
2935,8,4.0,1.3093073414159544,1.0,5.0
6385,14,3.75,1.1726039399558574,0.5,5.0
8154,6,3.75,0.8803408430829504,2.5,5.0
80363,7,3.142857142857143,0.8017837257372731,2.0,4.0
99122,1,3.5,,3.5,3.5
128968,2,4.0,1.4142135623730951,3.0,5.0
143031,1,5.0,,5.0,5.0
4909,2,2.0,0.0,2.0,2.0
5165,2,4.0,0.0,4.0,4.0
7561,1,3.5,,3.5,3.5
30803,3,4.5,0.5,4.0,5.0
95761,1,4.5,,4.5,4.5
7773,2,4.0,0.0,4.0,4.0
1432,7,2.7142857142857144,1.2198750911856664,1.0,4.0
7728,3,3.6666666666666665,0.5773502691896258,3.0,4.0
2436,6,4.25,0.8803408430829507,3.0,5.0
38798,4,3.125,0.8539125638299665,2.0,4.0
7646,2,3.0,1.4142135623730951,2.0,4.0
116138,1,2.0,,2.0,2.0
64501,1,5.0,,5.0,5.0
85788,3,2.6666666666666665,0.7637626158259733,2.0,3.5
72714,1,4.0,,4.0,4.0
84414,2,4.25,1.0606601717798212,3.5,5.0
107723,1,3.0,,3.0,3.0
6063,3,3.3333333333333335,0.7637626158259734,2.5,4.0
549,2,4.5,0.7071067811865476,4.0,5.0
6574,1,1.0,,1.0,1.0
7251,1,4.0,,4.0,4.0
43912,1,2.0,,2.0,2.0
169992,1,3.5,,3.5,3.5
91325,2,2.75,1.0606601717798212,2.0,3.5
6760,2,3.0,0.0,3.0,3.0
72308,2,4.25,0.3535533905932738,4.0,4.5
3294,1,1.5,,1.5,1.5
40478,1,2.5,,2.5,2.5
95199,1,3.0,,3.0,3.0
4490,1,2.0,,2.0,2.0
95965,1,4.0,,4.0,4.0
137345,1,2.0,,2.0,2.0
27744,1,4.5,,4.5,4.5
7377,1,3.5,,3.5,3.5
648,162,3.537037037037037,0.901268180966944,0.5,5.0
115713,28,3.9107142857142856,1.1789321237378139,0.5,5.0
3024,7,2.642857142857143,1.1073348527841413,1.0,4.5
2717,47,3.0,0.8784868413555107,0.5,5.0
58047,14,3.4285714285714284,0.8052028616141701,2.0,5.0
2918,109,3.8394495412844036,0.8330019728561242,1.0,5.0
158238,15,3.8333333333333335,0.7943251103624894,2.0,5.0
110553,11,2.6363636363636362,0.8686457589520913,1.0,4.0
2912,14,3.892857142857143,0.7384644001776053,2.5,5.0
238,2,4.0,1.4142135623730951,3.0,5.0
8874,77,4.0064935064935066,0.9301015312910258,1.0,5.0
59018,1,4.5,,4.5,4.5
446,9,3.8333333333333335,1.2990381056766578,1.0,5.0
1365,6,3.5833333333333335,0.4915960401250875,3.0,4.0
2357,6,4.416666666666667,0.4915960401250876,4.0,5.0
4437,8,3.9375,1.2938729237669142,1.5,5.0
34338,10,3.35,1.3133925536563698,1.0,5.0
1498,5,3.0,0.7905694150420949,2.0,4.0
8861,14,2.9285714285714284,0.9972489631508746,2.0,5.0
2136,14,2.4642857142857144,1.1513250846522238,0.5,5.0
6402,1,5.0,,5.0,5.0
66798,2,2.75,1.0606601717798212,2.0,3.5
92643,2,4.5,0.7071067811865476,4.0,5.0
4109,7,2.5714285714285716,1.0578504710249075,1.0,4.0
57504,10,4.1,0.737864787372622,3.0,5.0
107410,1,4.0,,4.0,4.0
172825,1,4.5,,4.5,4.5
167634,1,4.5,,4.5,4.5
158783,3,2.6666666666666665,1.8929694486000912,0.5,4.0
26776,14,3.892857142857143,0.7384644001776052,2.0,5.0
2070,5,3.4,1.3416407864998738,1.0,4.0
5187,3,4.0,0.0,4.0,4.0
4522,1,1.0,,1.0,1.0
2988,3,4.0,0.0,4.0,4.0
70663,1,2.5,,2.5,2.5
52375,2,3.5,0.0,3.5,3.5
26003,1,4.5,,4.5,4.5
173291,4,2.875,1.181453906563152,2.0,4.5
5075,3,3.6666666666666665,1.5275252316519468,2.0,5.0
104076,4,1.875,1.25,0.5,3.5
1662,2,3.0,0.0,3.0,3.0
6035,2,3.25,1.0606601717798212,2.5,4.0
48319,1,2.0,,2.0,2.0
127130,1,4.0,,4.0,4.0
96430,1,5.0,,5.0,5.0
137517,1,0.5,,0.5,0.5
2677,4,4.375,0.47871355387816905,4.0,5.0
6434,1,3.0,,3.0,3.0
25865,1,4.0,,4.0,4.0
112316,1,2.5,,2.5,2.5
46231,1,2.0,,2.0,2.0
89862,1,3.5,,3.5,3.5
128197,1,2.0,,2.0,2.0
8454,1,3.5,,3.5,3.5
720,27,4.092592592592593,1.2328596919126766,0.5,5.0
5481,65,2.8461538461538463,1.052983398948691,0.5,5.0
59421,8,2.75,1.164964745021435,0.5,4.0
1358,47,3.8404255319148937,1.0483236254524533,0.5,5.0
26444,2,4.0,0.7071067811865476,3.5,4.5
3852,13,3.3846153846153846,0.9607689228305227,1.0,5.0
164909,9,3.388888888888889,1.1395661942647783,1.0,5.0
56782,28,4.142857142857143,0.8034317926884931,2.0,5.0
3169,5,3.3,0.6708203932499369,2.5,4.0
31420,8,3.1875,0.5303300858899106,2.5,4.0
79224,8,2.5,1.3093073414159542,0.5,4.0
140928,5,3.2,0.8366600265340756,2.5,4.5
3628,2,3.0,1.4142135623730951,2.0,4.0
8014,10,4.25,0.5400617248673216,3.5,5.0
50658,2,4.0,0.0,4.0,4.0
106927,1,3.0,,3.0,3.0
5072,13,3.9615384615384617,0.6910601294852008,3.0,5.0
170597,1,5.0,,5.0,5.0
1422,4,2.75,1.2583057392117916,1.0,4.0
3864,5,2.1,1.140175425099138,1.0,4.0
33499,4,2.5,0.408248290463863,2.0,3.0
453,5,2.8,0.8366600265340756,2.0,4.0
140956,4,3.5,0.7071067811865476,3.0,4.5
189547,1,1.0,,1.0,1.0
3389,1,2.0,,2.0,2.0
31221,10,2.05,1.0124228365658294,0.5,4.0
3496,1,5.0,,5.0,5.0
7150,10,2.8,1.0327955589886446,1.0,4.0
34271,4,3.75,0.2886751345948129,3.5,4.0
62081,8,3.0625,0.6232117273791125,2.5,4.0
106441,1,3.0,,3.0,3.0
40955,4,3.875,0.24999999999999997,3.5,4.0
65225,1,4.5,,4.5,4.5
1601,3,2.3333333333333335,0.5773502691896258,2.0,3.0
102058,1,3.0,,3.0,3.0
4666,1,3.0,,3.0,3.0
7730,1,3.0,,3.0,3.0
136958,1,2.0,,2.0,2.0
187031,2,3.25,1.0606601717798212,2.5,4.0
61071,1,2.5,,2.5,2.5
179815,1,1.5,,1.5,1.5
168026,1,4.0,,4.0,4.0
7986,1,1.0,,1.0,1.0
145724,1,0.5,,0.5,0.5
170551,1,2.5,,2.5,2.5
1549,1,4.0,,4.0,4.0
2104,1,4.0,,4.0,4.0
2865,1,4.0,,4.0,4.0
7292,1,2.5,,2.5,2.5
106782,54,3.9166666666666665,1.0761128509243483,0.5,5.0
247,21,3.9285714285714284,0.7629828681843762,2.5,5.0
1914,9,3.388888888888889,1.1118053386771944,1.0,4.0
314,16,3.75,0.8366600265340753,2.5,5.0
3916,41,3.7439024390243905,0.9754611167257783,0.5,5.0
5218,85,3.6882352941176473,0.7277512272332461,1.0,5.0
8970,32,3.609375,0.8398768630944003,1.0,5.0
627,6,3.3333333333333335,1.0801234497346432,2.0,5.0
5679,47,3.202127659574468,0.8825578837285177,0.5,4.5
2053,20,2.05,0.8870412083230169,0.5,3.5
2097,10,2.9,0.9067647005823629,2.0,5.0
2083,19,3.736842105263158,0.8558365149670101,2.5,5.0
3543,14,3.75,0.9146247654303166,2.5,5.0
1810,11,3.5,0.6324555320336759,2.5,4.5
728,10,3.5,0.7453559924999299,2.5,5.0
83369,1,4.0,,4.0,4.0
86911,15,3.2666666666666666,1.0327955589886444,0.5,5.0
4149,11,2.772727272727273,0.6067798762169178,2.0,4.0
27705,1,1.5,,1.5,1.5
5065,13,3.076923076923077,0.75955452531275,2.0,5.0
691,3,3.3333333333333335,0.5773502691896258,3.0,4.0
127390,1,4.0,,4.0,4.0
3251,5,3.7,0.4472135954999579,3.0,4.0
27022,1,4.0,,4.0,4.0
2940,6,4.0,0.0,4.0,4.0
59103,3,3.8333333333333335,0.7637626158259733,3.0,4.5
1661,1,3.0,,3.0,3.0
48593,3,2.5,0.5,2.0,3.0
90647,8,3.5625,0.9797047660246574,1.5,4.5
3158,3,3.6666666666666665,0.5773502691896258,3.0,4.0
193583,1,3.5,,3.5,3.5
2147,3,2.6666666666666665,0.5773502691896258,2.0,3.0
1236,3,4.333333333333333,0.5773502691896258,4.0,5.0
31223,1,2.0,,2.0,2.0
1998,4,1.5,0.408248290463863,1.0,2.0
27838,2,3.75,1.0606601717798212,3.0,4.5
76173,2,3.75,1.0606601717798212,3.0,4.5
144478,1,4.5,,4.5,4.5
2399,4,2.25,0.5,2.0,3.0
824,1,4.0,,4.0,4.0
6162,3,3.1666666666666665,0.5773502691896258,2.5,3.5
7620,1,4.0,,4.0,4.0
121099,1,2.5,,2.5,2.5
114126,1,2.5,,2.5,2.5
178129,1,3.5,,3.5,3.5
87,7,2.5,0.957427107756338,0.5,3.0
92259,37,4.108108108108108,1.0350465309933274,1.0,5.0
109374,52,3.7788461538461537,0.8711805239323448,0.5,5.0
1374,62,3.7661290322580645,1.039063820187191,1.0,5.0
7753,2,3.5,0.0,3.5,3.5
98585,5,3.5,0.35355339059327373,3.0,4.0
1845,15,3.966666666666667,0.7432233529572067,2.5,5.0
3662,2,3.0,0.0,3.0,3.0
5014,17,3.764705882352941,1.0325582165612917,0.5,5.0
1233,40,4.2125,0.6783038801644539,3.0,5.0
4359,8,3.375,0.8762745818846641,1.5,4.0
96567,1,4.0,,4.0,4.0
75805,6,2.75,0.4183300132670378,2.0,3.0
4427,9,3.6666666666666665,0.75,2.5,5.0
1596,3,4.333333333333333,0.5773502691896258,4.0,5.0
87834,1,5.0,,5.0,5.0
119714,1,3.5,,3.5,3.5
170837,1,4.0,,4.0,4.0
6093,4,3.375,1.3149778198382918,2.0,4.5
5472,2,3.5,0.7071067811865476,3.0,4.0
59604,2,3.75,0.3535533905932738,3.5,4.0
31702,1,4.0,,4.0,4.0
97860,4,3.125,1.1086778913041726,2.0,4.5
1495,2,2.0,0.0,2.0,2.0
6713,5,3.8,0.9082951062292475,2.5,5.0
1594,6,4.083333333333333,1.114300976696452,2.0,5.0
4009,2,3.0,0.0,3.0,3.0
4010,8,2.9375,0.6781013409302689,2.0,4.0
37736,3,3.5,0.0,3.5,3.5
8169,7,3.2857142857142856,0.4879500364742666,2.5,4.0
95147,2,3.25,0.3535533905932738,3.0,3.5
3765,2,3.0,0.0,3.0,3.0
5780,1,3.0,,3.0,3.0
99992,1,3.0,,3.0,3.0
1757,1,2.0,,2.0,2.0
3405,1,3.0,,3.0,3.0
5799,1,3.5,,3.5,3.5
7883,2,2.0,2.1213203435596424,0.5,3.5
88448,1,5.0,,5.0,5.0
27369,1,4.0,,4.0,4.0
47516,1,2.0,,2.0,2.0
47721,1,3.5,,3.5,3.5
110541,1,2.5,,2.5,2.5
649,1,3.0,,3.0,3.0
2807,4,2.625,1.8874586088176875,0.5,5.0
1620,13,3.1153846153846154,1.227359057656013,0.5,5.0
171,6,3.8333333333333335,0.983192080250175,3.0,5.0
273,28,2.9464285714285716,1.0482727037253528,1.0,5.0
343,5,2.9,0.894427190999916,1.5,4.0
434,101,3.0346534653465347,0.9007147876619276,0.5,5.0
86548,4,3.375,0.24999999999999997,3.0,3.5
95449,5,2.7,1.036822067666386,1.5,4.0
4011,93,4.155913978494624,0.7939256297433327,1.0,5.0
122886,41,3.8536585365853657,0.8677838328108013,0.5,5.0
5903,44,3.875,0.6830591244115406,2.0,5.0
27878,4,3.875,0.6291528696058958,3.0,4.5
3397,11,3.4545454545454546,0.8201995322647244,2.0,5.0
3454,2,2.25,0.3535533905932738,2.0,2.5
4154,2,4.0,0.0,4.0,4.0
132157,4,2.75,0.9574271077563381,1.5,3.5
48326,3,3.0,0.5,2.5,3.5
1673,39,4.076923076923077,0.7392960871352163,2.0,5.0
585,36,2.736111111111111,0.9295629626804747,0.5,4.0
115569,18,4.166666666666667,0.568796458994521,3.0,5.0
7004,17,2.8823529411764706,0.8755250525525005,0.5,3.5
2429,5,2.8,1.0954451150103321,1.0,4.0
1305,4,3.5,0.5773502691896257,3.0,4.0
130970,1,5.0,,5.0,5.0
3117,4,3.875,0.6291528696058958,3.0,4.5
7076,8,3.875,0.5824823725107174,3.0,5.0
1837,4,2.25,0.9574271077563381,1.0,3.0
3516,4,3.375,0.47871355387816905,3.0,4.0
2674,2,2.25,1.0606601717798212,1.5,3.0
81831,1,4.0,,4.0,4.0
3652,1,3.0,,3.0,3.0
37475,1,3.0,,3.0,3.0
6122,2,4.0,1.4142135623730951,3.0,5.0
3331,1,2.0,,2.0,2.0
8383,1,1.0,,1.0,1.0
5443,2,1.5,0.7071067811865476,1.0,2.0
109187,3,3.0,0.8660254037844386,2.0,3.5
2188,5,2.0,0.7071067811865476,1.0,3.0
90353,1,4.0,,4.0,4.0
33312,1,3.5,,3.5,3.5
6408,1,5.0,,5.0,5.0
5437,3,3.0,0.0,3.0,3.0
119068,1,2.0,,2.0,2.0
956,1,4.0,,4.0,4.0
43930,1,3.0,,3.0,3.0
113849,1,2.5,,2.5,2.5
2921,11,4.181818181818182,0.6030226891555275,3.0,5.0
277,38,3.223684210526316,1.1548801764278915,0.5,5.0
5451,5,3.0,1.0606601717798212,1.5,4.0
112556,37,3.7162162162162162,0.8782917490198779,1.0,5.0
58299,8,3.4375,0.49551560448255744,3.0,4.0
73268,6,3.4166666666666665,0.49159604012508756,2.5,4.0
1963,11,3.3636363636363638,0.9770084209183943,1.0,4.5
4821,5,3.1,1.710263137648707,0.5,5.0
95067,3,2.8333333333333335,0.2886751345948129,2.5,3.0
428,18,3.7222222222222223,0.7900525340355208,2.5,5.0
4787,10,3.35,0.8834905520465715,2.0,5.0
7884,2,3.25,1.0606601717798212,2.5,4.0
194,18,3.6666666666666665,1.2718675476729209,1.0,5.0
994,11,4.181818181818182,0.7166842844909911,3.0,5.0
2333,4,4.125,0.6291528696058957,3.5,5.0
92046,1,3.0,,3.0,3.0
170827,1,3.5,,3.5,3.5
1381,19,2.0789473684210527,1.0173926082384546,0.5,4.0
4124,4,1.25,0.5,1.0,2.0
5304,2,4.0,0.0,4.0,4.0
80831,7,3.857142857142857,0.8997354108424372,2.5,5.0
82041,2,4.25,0.3535533905932738,4.0,4.5
331,2,3.0,0.0,3.0,3.0
2262,9,3.0,0.5,2.0,4.0
3821,16,2.28125,0.9994790309622975,1.0,4.5
5912,1,4.5,,4.5,4.5
118896,1,4.0,,4.0,4.0
136445,1,5.0,,5.0,5.0
5501,7,1.8571428571428572,1.2488089563755576,0.5,3.5
44840,11,2.772727272727273,0.8174238913695991,1.0,4.0
87483,5,2.7,1.0954451150103321,2.0,4.5
131714,3,3.0,1.3228756555322954,1.5,4.0
97306,15,3.466666666666667,0.7668736780560658,2.0,5.0
5788,3,3.6666666666666665,1.0408329997330663,2.5,4.5
4888,4,3.875,0.629152869605896,3.0,4.5
5668,4,2.5,1.5811388300841898,0.5,4.0
3090,6,4.166666666666667,0.6831300510639733,3.5,5.0
109850,2,3.75,0.3535533905932738,3.5,4.0
145418,1,4.0,,4.0,4.0
102742,1,4.0,,4.0,4.0
127180,1,4.0,,4.0,4.0
188675,1,3.5,,3.5,3.5
26585,3,3.8333333333333335,0.7637626158259734,3.0,4.5
170939,1,3.5,,3.5,3.5
2119,3,1.3333333333333333,0.5773502691896258,1.0,2.0
2884,1,2.0,,2.0,2.0
5278,1,1.0,,1.0,1.0
6295,1,2.0,,2.0,2.0
104078,1,4.0,,4.0,4.0
2187,2,3.5,0.0,3.5,3.5
4804,1,3.5,,3.5,3.5
6592,1,4.0,,4.0,4.0
31083,1,2.0,,2.0,2.0
4594,1,3.0,,3.0,3.0
101074,1,2.0,,2.0,2.0
103027,1,3.0,,3.0,3.0
6107,1,4.0,,4.0,4.0
114044,1,3.5,,3.5,3.5
3052,79,3.6455696202531644,0.9810770466038489,1.0,5.0
532,16,3.0,0.6055300708194985,2.0,4.0
80549,27,3.7962962962962963,0.7876359377087682,2.0,5.0
1840,7,3.2142857142857144,0.809173593712687,2.0,4.0
1619,14,3.4285714285714284,0.828741930164745,2.0,5.0
177593,8,4.75,0.26726124191242434,4.5,5.0
1297,20,3.675,0.8472090402579147,2.0,5.0
3608,25,2.94,1.2274635093014643,1.0,5.0
3763,16,3.21875,0.6046693311223913,2.0,4.5
72641,31,3.6774193548387095,1.0210157287131134,1.0,5.0
33660,17,4.088235294117647,0.2642970699354622,3.5,4.5
391,1,4.5,,4.5,4.5
112804,3,3.8333333333333335,1.6072751268321592,2.0,5.0
1388,17,2.6176470588235294,1.008238125467917,1.0,5.0
106002,16,3.4375,0.8139410298049853,2.0,4.5
4581,1,4.0,,4.0,4.0
7493,2,4.0,0.0,4.0,4.0
5400,17,2.9705882352941178,0.8564203888003492,1.5,4.0
88746,2,3.5,2.1213203435596424,2.0,5.0
124273,1,4.5,,4.5,4.5
86815,1,3.5,,3.5,3.5
120478,3,4.333333333333333,0.7637626158259733,3.5,5.0
5899,4,4.0,1.1547005383792515,3.0,5.0
2863,19,3.473684210526316,0.8575430700315083,2.0,5.0
1598,4,2.5,0.5773502691896257,2.0,3.0
5615,1,3.5,,3.5,3.5
6264,8,2.375,1.2464234547582247,0.5,3.5
174479,1,4.0,,4.0,4.0
26116,2,4.5,0.7071067811865476,4.0,5.0
438,7,2.7142857142857144,0.7559289460184544,2.0,4.0
62437,1,2.5,,2.5,2.5
1887,2,2.0,0.7071067811865476,1.5,2.5
8530,2,3.75,0.3535533905932738,3.5,4.0
8835,3,2.3333333333333335,1.1547005383792517,1.0,3.0
4329,3,3.6666666666666665,0.5773502691896258,3.0,4.0
27311,3,3.5,1.5,2.0,5.0
134528,1,0.5,,0.5,0.5
54185,2,3.75,0.3535533905932738,3.5,4.0
87304,4,3.625,0.24999999999999997,3.5,4.0
101415,2,1.5,0.0,1.5,1.5
4632,2,3.0,0.7071067811865476,2.5,3.5
5121,1,4.0,,4.0,4.0
4780,2,2.0,0.0,2.0,2.0
89208,1,3.5,,3.5,3.5
706,1,3.0,,3.0,3.0
3714,1,2.5,,2.5,2.5
7052,1,3.0,,3.0,3.0
8424,1,4.0,,4.0,4.0
8465,1,3.5,,3.5,3.5
80858,1,3.5,,3.5,3.5
69131,1,2.5,,2.5,2.5
4436,1,3.0,,3.0,3.0
3038,5,4.2,0.570087712549569,3.5,5.0
5816,102,3.5980392156862746,0.9255429653047562,0.5,5.0
7151,12,3.375,0.6440285143320343,2.0,4.5
448,8,3.625,0.5175491695067657,3.0,4.0
1200,126,3.9642857142857144,1.0103040560713819,1.0,5.0
1234,64,3.9765625,0.9488074699744755,0.5,5.0
2951,39,3.9358974358974357,0.844326944497082,1.5,5.0
6548,17,2.8823529411764706,1.21872643265298,0.5,5.0
58295,13,3.6153846153846154,0.8454250941056752,2.0,5.0
59429,2,2.75,0.3535533905932738,2.5,3.0
93840,22,4.0227272727272725,0.9695024832021139,2.0,5.0
69,20,3.775,0.89552983434977,2.0,5.0
96606,3,3.8333333333333335,1.2583057392117916,2.5,5.0
928,18,4.166666666666667,0.7669649888473706,2.5,5.0
6331,13,3.923076923076923,0.7865047638697071,2.0,5.0
2881,19,3.026315789473684,1.1483524939200496,0.5,5.0
120635,5,2.7,1.9235384061671346,1.0,5.0
2077,5,3.4,0.6519202405202649,2.5,4.0
2590,1,2.5,,2.5,2.5
4035,3,2.8333333333333335,0.2886751345948129,2.5,3.0
6448,2,4.0,0.0,4.0,4.0
64034,6,3.4166666666666665,1.2812754062521714,1.0,4.5
166,3,2.8333333333333335,1.2583057392117916,1.5,4.0
183911,1,1.5,,1.5,1.5
25788,2,3.75,0.3535533905932738,3.5,4.0
3469,6,4.083333333333333,0.917423929634859,2.5,5.0
180031,8,3.6875,0.37201190457142247,3.0,4.0
89582,2,4.5,0.0,4.5,4.5
61705,2,3.0,0.7071067811865476,2.5,3.5
108928,6,2.6666666666666665,1.1254628677422756,0.5,3.5
129,1,2.0,,2.0,2.0
72171,2,3.5,2.1213203435596424,2.0,5.0
59995,1,4.0,,4.0,4.0
1412,1,3.5,,3.5,3.5
6788,1,2.0,,2.0,2.0
2068,2,2.75,3.181980515339464,0.5,5.0
467,1,5.0,,5.0,5.0
1910,2,2.0,0.0,2.0,2.0
4715,1,3.0,,3.0,3.0
34800,1,1.5,,1.5,1.5
139130,1,2.5,,2.5,2.5
543,41,3.317073170731707,1.0413698764186505,0.5,5.0
2143,13,3.076923076923077,0.75955452531275,2.0,4.0
8528,39,3.551282051282051,1.011739459615493,0.5,5.0
8965,11,3.1363636363636362,1.0744977685158097,1.0,5.0
1876,43,3.0697674418604652,0.9035735624310024,0.5,4.5
1230,58,3.8706896551724137,1.1103987936519646,1.0,5.0
1261,34,4.044117647058823,0.8106081429996409,2.0,5.0
2194,65,3.9384615384615387,0.7262257542622998,2.0,5.0
1020,37,3.081081081081081,0.79506737584442,2.0,5.0
155168,1,4.0,,4.0,4.0
2394,25,3.5,0.9464847243000457,1.5,5.0
44761,12,3.875,0.882274951990076,2.0,5.0
97923,9,3.5,0.9013878188659972,2.0,5.0
3430,4,3.0,0.816496580927726,2.0,4.0
166534,6,3.3333333333333335,1.570562531918633,0.5,4.5
6214,9,3.888888888888889,0.4859126579037749,3.0,4.5
55768,10,3.15,0.5296749527356901,2.5,4.0
39292,20,3.775,0.5954874164563804,2.5,4.5
58303,3,3.3333333333333335,1.607275126832159,1.5,4.5
47725,3,3.5,0.5,3.0,4.0
182297,1,4.0,,4.0,4.0
2790,2,2.0,1.4142135623730951,1.0,3.0
96020,3,3.6666666666666665,0.5773502691896258,3.0,4.0
2585,2,4.25,0.3535533905932738,4.0,4.5
170399,1,4.0,,4.0,4.0
170813,3,3.0,1.0,2.0,4.0
95105,9,3.388888888888889,1.05409255338946,2.0,5.0
6624,5,1.9,0.8944271909999159,0.5,3.0
7054,2,3.5,0.0,3.5,3.5
97,10,3.9,0.7378647873726217,3.0,5.0
193585,1,3.5,,3.5,3.5
8607,5,3.9,0.7416198487095663,3.0,5.0
65651,1,2.0,,2.0,2.0
182823,4,2.875,1.3149778198382918,1.0,4.0
55241,3,2.6666666666666665,2.0207259421636903,0.5,4.5
2516,1,1.0,,1.0,1.0
4180,1,5.0,,5.0,5.0
106648,1,3.0,,3.0,3.0
4086,5,3.5,0.5,3.0,4.0
109687,1,5.0,,5.0,5.0
